"Variable","Variable Label","Possible Values","Column Type","Column Name"
"HIQUAL221","Highest qualification or Trade apprenticeship","Higher Degree, RQF level 8 qualifications, NVQ level 5 (old) qualifications, SVQ level 5 qualifications, RQF level 7 qualifications, Degree Apprenticsehip, Graduate Apprenticeship, First or Foundation Degree, RQF level 6 qualifications, Other Degree, RQF level 5 qualifications, Diploma in HE, HNC/HND Higher, Teaching - Further Education, Teaching - Secondary Education, Teaching - Primary Education, Teaching - Foundation Stage, Teaching - not stated, Nursing, RSA/OCR/Cambridge Technical level 4, Other HE below Degree level, SVQ level 4 qualifications, RQF level 4 qualifications, Higher Apprenticeship, Modern/Technical/Professional Apprentice, Advanced Higher (Scotland), RQF level 3 qualifications, SVQ level 3 qualifications, OND/ONC National, Advanced or Progression Diploma, Advanced Welsh Baccalaureate, International Baccalaureate, Scottish Baccalaureate, GNVQ/GSVQ Advanced, A Level or equivalent, RSA/OCR/Cambridge Technical level 3, Advanced Apprenticeship, Foundation Apprenticeship, Scottish 6th Year Certificate, National Scottish Higher, Access Qualifications, AS Level or equivalent, Trade Apprenticeship, RQF level 2 qualifications, SVQ level 2 qualifications, Intermediate Apprenticeship, Intermediate Welsh Baccalaureate, National Scottish Intermediate 2, GNVQ/GSCQ Intermediate, RSA/OCR/Cambridge Technical level 2, Higher Diploma (14-19), Scottish National level 5, O Level/GCSE A*-C and equivalents, RQF Level 1 qualifications, SVQ Level 1 qualifications, Foundation Welsh Baccalaureate, GNVQ/GSVQ Foundation Level, RSA/OCR/Cambridge Technical level 1, Scottish National level 4, GCSE < C/CSE < 1 and equivalents, SCOTVEC National Certificate modules, National Scottish Intermediate 1, Diploma (14-19), YT/YTP Certificate, Scottish National Level 3, Scottish National < Level 3, Basic Skills qualifications, National Scottish Entry Level, Entry Level qualifications, Key/Core/Essential/Functional Skills, RSA/OCR/Cambridge Technical other, Other qualifications, No qualifications, DK","object","Highest_qualification_or_Trade_apprenticeship"
"HIQUL22D1","Highest qualification or Trade apprenticeship (detailed grouping)","Degree or Equivalent, Higher Education, GCE A Level or Equivalent, GCSE Grades A*-C or Equivalent, Other Qualifications, No Qualifications, DK","object","Highest_qualification_or_Trade_apprenticeship_detailed_groupin"
"LEVQUL221","RQF Level of highest qualification held","RQF Level 8, RQF Level 7, RQF Level 6, RQF Level 5, RQF Level 4, RQF Level 3, RQF Level 2, RQF Level 1, RQF Entry Level, Other Qualifications, No Qualifications, DK","object","RQF_Level_of_highest_qualification_held"
"QUAL21_11","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_101","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_111","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_121","Individual qualifications gained","Yes, No","int64","Individual_qualifications_gained"
"QUAL21_131","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_141","Individual qualifications gained","","int64","Individual_qualifications_gained"
"QUAL21_151","Individual qualifications gained","","int64","Individual_qualifications_gained"
"QUAL21_161","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_171","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_181","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_191","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_21","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_201","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_211","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_221","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_231","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_241","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_251","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_261","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_271","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_281","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_291","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_31","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_301","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_311","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_331","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_341","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_351","Individual qualifications gained","Yes, No","int64","Individual_qualifications_gained"
"QUAL21_361","Individual qualifications gained","","int64","Individual_qualifications_gained"
"QUAL21_391","Individual qualifications gained","Yes, No","int64","Individual_qualifications_gained"
"QUAL21_41","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_51","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_61","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_71","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_81","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"QUAL21_91","Individual qualifications gained","Yes, No","object","Individual_qualifications_gained"
"DIFJBCORO1","Is the reason for looking for another job due to coronavirus (COVID-19)","Yes, No","object","Is_the_reason_for_looking_for_another_job_due_to_coronavirus_C"
"DIFJBCORO21","Is the reason for looking for an additional job due to coronavirus (COVID-19)","Yes, No","object","Is_the_reason_for_looking_for_an_additional_job_due_to_coronav"
"LOOKM1111","Why looking for another job","Present job may come to an end, Pr job to fill time before find another, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Resp wants to change occupation, Respondent wants to change sector, Other","object","Why_looking_for_another_job"
"LOOKM1121","Why looking for another job","Present job may come to an end, Pr job to fill time before find another, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Resp wants to change occupation, Respondent wants to change sector, Other","object","Why_looking_for_another_job"
"LOOKM1131","Why looking for another job","Present job may come to an end, Pr job to fill time before find another, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Resp wants to change occupation, Respondent wants to change sector, Other","object","Why_looking_for_another_job"
"SJOBCORO1","Did you obtain the second job for reasons linked to coronavirus (COVID-19)?","Yes, No","object","Did_you_obtain_the_second_job_for_reasons_linked_to_coronaviru"
"CORFRSEM211","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","int64","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM221","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","int64","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM231","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","int64","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFRSEM241","Please indicate which grants you received from the Self-employed Income Support Scheme?","Grant 1 ? applied for between March 2020 ? 13 July 2020, Grant 2 ? applied for between 14 July 2020 ? 19 October 2020, Grant 3 ? applied for between 30 November 2020 ? 29 January , Grant 4 - TBC, Don?t know / can?t recall (spontaneous only)","int64","Please_indicate_which_grants_you_received_from_the_Selfemploye"
"CORFUREM1","Whether still being paid whilst job in on hold","yes full pay,, yes partial pay,, or not being paid?","object","Whether_still_being_paid_whilst_job_in_on_hold"
"CORFURSEM1","Whether applied for coronavirus (COVID-19) Self-employment Income Support Scheme","Yes, No","object","Whether_applied_for_coronavirus_COVID19_Selfemployment_Income_"
"CORO12M1","Circumstances twelve months ago - COVID19","On Furlough, Receiving support through the Self Employed Income Support S, Neither of these","object","Circumstances_twelve_months_ago__COVID19"
"CORO20A11","Whether sickness absence linked to coronavirus (COVID-19)","Yes, No","object","Whether_sickness_absence_linked_to_coronavirus_COVID19"
"CORO20A21","Whether reason worked fewer hours linked to coronavirus (COVID-19)","Yes, No","object","Whether_reason_worked_fewer_hours_linked_to_coronavirus_COVID1"
"CORO20A41","Was the reason for less pay linked to coronavirus (COVID-19)","Yes, No","object","Was_the_reason_for_less_pay_linked_to_coronavirus_COVID19"
"CORO20B111","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B121","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","object","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B131","Coronavirus (COVID-19) reason for sickness absence","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, or off for a different reason?","int64","Coronavirus_COVID19_reason_for_sickness_absence"
"CORO20B2011","Reason worked fewer hours due to coronavirus (COVID-19)","off sick with symptoms of coronavirus (COVID-19), self-isolated or in quarantine, that is, you were staying at, shielding, which means staying at home because of a health c, furloughed, that is, off work or reduced hours, staying at home, working less or not working due to lack of demand, caring for someone with coronavirus, caring for a child whose school had closed due to coronaviru, caring for a child due to usual childcare unavailable, other coronavirus related reason- please specify","object","Reason_worked_fewer_hours_due_to_coronavirus_COVID19"
