"Variable","Variable Label","Possible Values","Column Type","Column Name"
"TYSCH124","Employer of Work scheme","Working for an employer, Temporarily away from an employer, Working for a voluntary organisation/charity, Other form of voluntary/community work, Working for an environmental taskforce, In full-time/part-time study, Temporarily away from full-time/part-time study, Receiving help setting up as self-employed, Providing work experience or practical training, Other form of employment training, Other situation, Don’t know, Does not apply, No answer","object","Employer_of_Work_scheme"
"TYPINT4","Type of Interview","No answer, Telephone, Face-to-face, Does not apply","object","Type_of_Interview"
"TYEMPS4","Type of employment sought","Self-employment, Full-time employee, Part-time employee, Employee - no preference, Employee - time not stated, Full-time - no preference, Part-time - no preference, No preference - no preference, No preference - time not stated, Type of employment not stated, Looking for place on government scheme, Does not apply, No answer","object","Type_of_employment_sought"
"TTUSHR4","Total usual hours in main job","No answer, 97 or more, Does not apply","object","Total_usual_hours_in_main_job"
"TTACHR4","Total actual hours in main job","No answer, 97 or more, Does not apply","object","Total_actual_hours_in_main_job"
"TROPP114","Whether employer offered education of training","No answer, Yes, education or training offered, No, not offered, Does not apply","object","Whether_employer_offered_education_of_training"
"TEN14","Accommodation details","Owned outright, Being bought with mortgage or loan, Part rent, Rented, Rent free, Squatting, Does not apply, No answer","object","Accommodation_details"
"TAUT4WK4","Other learning done in last 4 weeks - any tuition received/taught classes attended","No answer, YES, NO, Does not apply","object","Other_learning_done_in_last_4_weeks__any_tuition_receivedtaugh"
"SUPVIS24","Responsible for supervising in 2nd job","No answer, Yes, No, Does not apply","object","Responsible_for_supervising_in_2nd_job"
"SUPVIS4","Responsible for supervising","No answer, Yes, No, Does not apply","object","Responsible_for_supervising"
"SUMHRS4","Total actual hours worked in main and second job","No answer, Does not apply","object","Total_actual_hours_worked_in_main_and_second_job"
"STATR4","Employment status in main job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker, Does not apply, No answer","object","Employment_status_in_main_job_reported"
"STAT24","Employment status in 2nd job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker, Does not apply, No answer","object","Employment_status_in_2nd_job_reported"
"START4","Able to start work within 2 weeks","No answer, Yes, No, Does not apply","object","Able_to_start_work_within_2_weeks"
"SOLOR4","Self-employed with or without employees (reported)","No answer, On own, with partner(s) but no employees, With employees, Does not apply","object","Selfemployed_with_or_without_employees_reported"
"SOLO24","Working alone or with employees in 2nd job","No answer, Alone or with partner(s) but not employees, With employees, Does not apply","object","Working_alone_or_with_employees_in_2nd_job"
"SOC10M4","Occupation (main job)","6144  'Houseparents and residential wardens', 6145  'Care workers and home carers', 6146  'Snr care workers', 6147  'Care escorts', 6148  'Undertakers, mortuary and crematorium assistants', 9231  'Window cleaners', 4112  'National government administrative occupations', 4113  'Local government administrative occupations', 4114  'Officers of non-governmental organisations', 8211  'Large goods vehicle drivers', 8212  'Van drivers', 8213  'Bus and coach drivers', 8214  'Taxi and cab drivers and chauffeurs', 8215  'Driving instructors', 4121  'Credit controllers', 4122  'Book-keepers, payroll mngrs and wages clerks', 4123  'Bank and post office clerks', 4124  'Finance officers', 8221  'Crane drivers', 8222  'Fork-lift truck drivers', 8223  'Agricultural machinery drivers', 4129  'Financial administrative occupations n.e.c.', 4131  'Records clerks and assistants', 4132  'Pensions and insurance clerks and assistants', 4133  'Stock control clerks and assistants', 4134  'Transport and distribution clerks and assistants', 4135  'Library clerks and assistants', 8232  'Marine and waterways transport operatives', 8233  'Air transport operatives', 8234  'Rail transport operatives', 7211  'Call and contact centre occupations', 9260  'Elementary storage occupations', 7213  'Telephonists', 7214  'Communication operators', 8239  'Other drivers and transport operatives n.e.c.', 3121  'Architectural and town planning technicians', 3122  'Draughtspersons', 7219  'Customer service occupations n.e.c.', 7220  'Customer service mngrs and supervisors', 4151  'Sales administrators', 9272  'Kitchen and catering assistants', 9273  'Waiters and waitresses', 9274  'Bar staff', 9275  'Leisure and theme park attendants', 3132  'IT user support technicians', 2111  'Chemical scientists', 2112  'Biological scientists and biochemists', 2113  'Physical scientists', 2114  'Social and humanities scientists', 6211  'Sports and leisure assistants', 6212  'Travel agents', 6214  'Air travel assistants', 2119  'Natural and social science professionals n.e.c.', 2121  'Civil engineers', 2122  'Mechanical engineers', 2123  'Electrical engineers', 2124  'Electronics engineers', 6221  'Hairdressers and barbers', 2126  'Design and development engineers', 2127  'Production and process engineers', 2129  'Engineering professionals n.e.c.', 2133  'IT specialist mngrs', 2134  'IT project and programme mngrs', 6231  'Housekeepers and related occupations', 2136  'Programmers and software development professionals', 2137  'Web design and development professionals', 2139  'IT and telecommunications professionals', 5212  'Moulders, core makers and die casters', 2141  'Conservation professionals', 2142  'Environment professionals', 5215  'Welding trades', 6240  'Cleaning and housekeeping mngrs and supervisors', 9232  'Street cleaners', 1122  'Production mngrs and directors in construction', 1123  'Production mngrs and directors in mining and energy', 5221  'Metal machining setters and setter-operators', 2150  'Research and development mngrs', 9233  'Cleaners and domestics', 5224  'Precision instrument makers and repairers', 5225  'Air-conditioning and refrigeration engineers', 1131  'Financial mngrs and directors', 1132  'Marketing and sales directors', 9234  'Launderers, dry cleaners and pressers', 9244  'School midday and crossing patrol occupations', 5231  'Vehicle technicians, mechanics and electricians', 5232  'Vehicle body builders and repairers  ', 5234  'Vehicle paint technicians', 4211  'Medical secretaries', 4212  'Legal secretaries', 4213  'School secretaries', 4214  'Company secretaries', 4215  'Personal assistants and other secretaries', 4216  'Receptionists', 4217  'Typists and related keyboard occupations', 5242  'Telecommunications engineers', 5244  'TV, video and audio engineers', 5245  'IT engineers', 1150  'Financial institution mngrs and directors', 5249  'Electrical and electronic trades n.e.c.', 5250  'Sklld metal, electrical and electrnc trades sprvsrs', 9279  'Other elementary services occupations n.e.c.', 1162  'mngrs and directors in storage and warehousing', 9239  'Elementary cleaning occupations n.e.c.', 3213  'Paramedics', 3216  'Dispensing opticians', 3217  'Pharmaceutical technicians', 3218  'Medical and dental technicians', 3219  'Health associate professionals n.e.c.', 1172  'Snr police officers', 1173  'Snr offcrs in fire, amblnc, prison and related srvcs', 9241  'Security guards and related occupations', 9242  'Parking and civil enforcement occupations', 3231  'Youth and community workers', 1184  'Social servcs mngrs and directors', 3233  'Child and early years officers', 3234  'Housing officers', 2211  'Medical practitioners', 2212  'Psychologists', 2213  'Pharmacists', 2214  'Ophthalmic opticians', 2215  'Dental practitioners', 2216  'Veterinarians', 2217  'Medical radiographers', 2218  'Podiatrists', 2219  'Health professionals n.e.c.', 2221  'Physiotherapists', 2222  'Occupational therapists', 2223  'Speech and language therapists', 3443  'Fitness instructors', 2229  'Therapy professionals n.e.c.', 2231  'Nurses', 2232  'Midwives', 1211  'mngrs and Prprtrs in agriculture and horticulture', 1213  'mngrs and Prprtrs in forestry, fishing and related s', 5311  'Steel erectors', 5312  'Bricklayers and masons', 5313  'Roofers, roof tilers and slaters', 5314  'Plumbers and heating and ventilating engineers', 5315  'Carpenters and joiners', 5316  'Glaziers, window fabricators and fitters', 1221  'Hotel and accommodation mngrs and prprtrs', 9249  'Elementary security occupations n.e.c.', 1224  'Publicans and mngrs of licensed premises', 1225  'Leisure and sports mngrs', 5322  'Floorers and wall tilers', 5323  'Painters and decorators', 5330  'Construction and building trades supervisors', 9251  'Shelf fillers', 1241  'Health care practice mngrs', 1242  'Residential, day and domic care mngrs and prprtrs', 8229  'Mobile machine drivers and operatives n.e.c.', 1251  'Property, housing and estate mngrs', 1252  'Garage mngrs and Prprtrs', 1253  'Hairdressing and beauty salon mngrs and Prprtrs', 1254  'Shopkeepers and Prprtrs ? wholesale and retail', 1255  'Waste disposal and environmental services mngrs', 8231  'Train and tram drivers', 3311  'NCOs and other ranks', 3312  'Police officers (sergeant and below)', 3112  'Electrical and electronics technicians', 3314  'Prison service officers (below principal officer)', 3315  'Police community support officers', 3113  'Engineering technicians', 3111  'Laboratory technicians', 4138  'Human resources administrative occupations', 3115  'Quality assurance technicians', 2311  'Higher education teaching professionals', 2312  'Further education teaching professionals', 3116  'Planning, process and production technicians', 2314  'Secondary education teaching professionals', 2315  'Primary and nursery education teaching professionals', 2316  'Special needs education teaching professionals', 2317  'Snr professionals of educational establishments', 2318  'Education advisers and school inspectors', 2319  'Teaching and other educational professionals n.e.c.', 7215  'Market research interviewers', 5411  'Weavers and knitters', 5412  'Upholsterers', 5413  'Footwear and leather working trades', 5414  'Tailors and dressmakers', 5321  'Plasterers', 5419  'Textiles, garments and related trades n.e.c.', 5421  'Pre-press technicians', 5422  'Printers', 5423  'Print finishing and binding workers', 5431  'Butchers', 5432  'Bakers and flour confectioners', 5433  'Fishmongers and poultry dressers', 5434  'Chefs', 5435  'Cooks', 5436  'Catering and bar mngrs', 5441  'Glass and ceramics makers, decorators and finishers', 5442  'Furniture makers and other craft woodworkers', 5443  'Florists', 5449  'Other skilled trades n.e.c.', 9271  'Hospital porters', 3114  'Building and civil engineering technicians', 3412  'Authors, writers and translators', 3413  'Actors, entertainers and presenters', 3414  'Dancers and choreographers', 3415  'Musicians', 3416  'Arts officers, producers and directors', 3417  'Phtgrphrs, AV and broadcasting equipment oprtrs', 3421  'Graphic designers', 3422  'Product, clothing and related designers', 3131  'IT operations technicians', 2412  'Barristers and judges', 2413  'Solicitors', 3441  'Sports players', 3442  'Sports coaches, instructors and officials', 2419  'Legal professionals n.e.c.', 2421  'Chartered and certified accountants', 2423  'Management consultants and business analysts', 2424  'Business and financial project mngmnt professionals', 2425  'Actuaries, economists and statisticians', 2426  'Business and related research professionals', 4159  'Other administrative occupations n.e.c.', 2429  'Business, research and admin professionals n.e.c.', 2431  'Architects', 2432  'Town planning officers', 2433  'Quantity surveyors', 2434  'Chartered surveyors', 2435  'Chartered architectural technologists', 2436  'Construction project mngrs and related professionals', 4161  'Office mngrs', 2442  'Social workers', 2443  'Probation officers', 2444  'Clergy', 4162  'Office supervisors', 2449  'Welfare professionals n.e.c.', 2451  'Librarians', 2452  'Archivists and curators', 2461  'Quality control and planning engineers', 2462  'Quality assurance and regulatory professionals', 2463  'Environmental health professionals', 1139  'Functional mngrs and directors n.e.c.', 2471  'Journalists, newspaper and periodical editors', 2472  'Public relations professionals', 2473  'Advertising accounts mngrs and creative directors', 6215  'Rail travel assistants', 3511  'Air traffic controllers', 3512  'Aircraft pilots and flight engineers', 3513  'Ship and hovercraft officers', 3520  'Legal associate professionals', 6219  'Leisure and travel service occupations n.e.c.', 3319  'Protective service associate professionals n.e.c.', 3532  'Brokers', 3533  'Insurance underwriters', 3534  'Finance and investment analysts and advisers', 3535  'Taxation experts', 3536  'Importers and exporters', 3537  'Financial and accounting technicians', 3538  'Financial accounts mngrs', 3539  'Business and related associate professionals n.e.c.', 6222  'Beauticians and related occupations', 3542  'Business sales executives', 3543  'Marketing associate professionals', 3544  'Estate agents and auctioneers', 3545  'Sales accounts and business development mngrs', 3546  'Conference and exhibition mngrs and organisers', 3550  'Conservation and environmental associate prfssnls', 3119  'Science, engineering and prodctn technicians n.e.c.', 3562  'Human resources and industrial relations officers', 3563  'Vocational and industrial trainers and instructors', 3564  'Careers advisers and vocational guidance specialists', 3565  'Inspectors of standards and regulations', 3567  'Health and safety officers', 2135  'IT business analysts, archtcts and systms designers', 6232  'Caretakers', 8111  'Food, drink and tobacco process operatives', 5211  'Smiths and forge workers', 1116  'Elected officers and representatives', 5213  'Sheet metal workers', 9259  'Elementary sales occupations n.e.c.', 8115  'Rubber process operatives', 5214  'Metal plate workers, and riveters', 5216  'Pipe fitters', 1121  'Production mngrs and directors in manufacturing', 8119  'Process operatives n.e.c.', 5222  'Tool makers, tool fitters and markers-out', 5223  'Metal working production and maintenance fitters', 1133  'Purchasing mngrs and directors', 1134  'Advertising and public relations directors', 1135  'Human resource mngrs and directors', 1136  'IT and telecommunications directors', 8135  'Tyre, exhaust and windscreen fitters', 5235  'Aircraft maintenance and related trades', 8137  'Sewing machinists', 5236  'Boat and ship builders and repairers', 5237  'Rail and rolling stock builders and repairers', 3531  'Estimators, valuers and assessors', 8139  'Assemblers and routine operatives n.e.c.', 1115  'Chief executives and Snr officials', 5241  'Electricians and electrical fitters', Does not apply, 3541  'Buyers and procurement officers', No answer, 1161  'mngrs and directors in transport and distribution', 6131  'Veterinary nurses', 6143  'Dental nurses', 1223  'Restrnt and catering establishment mngrs and prprtrs', 3313  'Fire service officers (watch manager and below)', 9235  'Refuse and salvage occupations', 1171  'Officers in armed forces', 3561  'Public services associate professionals', 6122  'Childminders and related occupations', 9236  'Vehicle valeters and cleaners', 6123  'Playworkers', 3235  'Counsellors', 9219  'Elementary administration occupations n.e.c.', 9111  'Farm workers', 9112  'Forestry workers', 9119  'Fishing and other elementary agriculture occs n.e.c.', 9120  'Elementary construction occupations', 9132  'Industrial cleaning process occupations', 9134  'Packers, bottlers, canners and fillers', 1181  'Health servcs and public health mngrs and directors', 8112  'Glass and ceramics process operatives', 8113  'Textile process operatives', 8114  'Chemical and related process operatives', 9139  'Elementary process plant occupations n.e.c.', 8116  'Plastics process operatives', 8117  'Metal making and treating process operatives', 8118  'Electroplaters', 1259  'mngrs and Prprtrs in other services n.e.c.', 8121  'Paper and wood machine operatives', 8122  'Coal mine operatives', 8123  'Quarry workers and related operatives', 8124  'Energy plant operatives', 8125  'Metal working machine operatives', 8126  'Water and sewerage plant operatives', 8127  'Printing machine assistants', 8129  'Plant and machine operatives n.e.c.', 8131  'Assemblers (electrical and electronic products)', 8132  'Assemblers (vehicles and metal goods)', 8133  'Routine inspectors and testers', 8134  'Weighers, graders and sorters', 7111  'Sales and retail assistants', 7112  'Retail cashiers and check-out operators', 7113  'Telephone salespersons', 7114  'Pharmacy and other dispensing assistants', 7115  'Vehicle and parts salespersons and advisers', 8141  'Scaffolders, stagers and riggers', 8142  'Road construction operatives', 8143  'Rail construction and maintenance operatives', 7121  'Collector salespersons and credit agents', 7122  'Debt, rent and other cash collectors', 7123  'Roundspersons and van salespersons', 7124  'Market and street traders and assistants', 7125  'Merchandisers and window dressers', 1226  'Travel agency mngrs and prprtrs', 7129  'Sales related occupations n.e.c.', 7130  'Sales supervisors', 6139  'Animal care services occupations n.e.c.', 1190  'mngrs and directors in retail and wholesale', 6121  'Nursery nurses and assistants', 8149  'Construction operatives n.e.c.', 3239  'Welfare and housing associate professionals n.e.c.', 6125  'Teaching assistants', 6126  'Educational support assistants', 3411  'Artists', 6132  'Pest control officers', 6142  'Ambulance staff (excluding paramedics)', 5111  'Farmers', 5112  'Horticultural trades', 5113  'Gardeners and landscape gardeners', 5114  'Groundsmen and greenkeepers', 9211  'Postal workers, mail sorters, mssngrs and couriers', 6141  'Nursing auxiliaries and assistants', 5319  'Construction and building trades n.e.c.', 5119  'Agricultural and fishing trades n.e.c.'","object","Occupation_main_job"
